Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Investment Stage,Description,Regions,Founded Date,Founded Date Precision,Website,LinkedIn,Number of Portfolio Organizations,Number of Lead Investments,Number of Exits (IPO)
HHLA Next,https://www.crunchbase.com/organization/hhla-next,Venture Capital,2,,"Hamburg, Hamburg, Germany","Early Stage Venture, Venture","HHLA Next GmbH is the Transportation, Logistics, Supply Chain and Storage company","European Union (EU), Europe, Middle East, and Africa (EMEA)",2021-01-01,year,https://hhla-next.de,https://www.linkedin.com/company/hhla-next/,1,,
Interlink Ventures,https://www.crunchbase.com/organization/interlink-ventures,Venture Capital,2,,"Wörthsee, Bayern, Germany",Early Stage Venture,Interlink Ventures is a strategic partner for innovative start-ups with an important contribution to a sustainable future.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://ventures.interlink.org/,https://www.linkedin.com/company/interlinkorg/about/,2,1,
United Prototype,https://www.crunchbase.com/organization/united-prototype,Venture Capital,2,1,"Cologne, Nordrhein-Westfalen, Germany",,United Prototype is an website creator and content developer for large businesses.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2009-09-01,day,http://unitedprototype.com,https://www.linkedin.com/company/corporateinfluencer,2,,
Lymbersky Capital & Asset Management,https://www.crunchbase.com/organization/lymbersky-capital-asset-management,"Family Investment Office, Venture Capital",2,,"Hamburg, Hamburg, Germany","Convertible Note, Early Stage Venture, Initial Coin Offering, Non Equity Assistance, Secondary Market, Seed, Venture",Lymbersky Capital & Asset Management is a family office investing private wealth in real estate projects and selected venture capital deals.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2005-01-01,year,http://www.lymbersky.com,https://www.linkedin.com/company/lymbersky-capital-asset-management/about/,2,2,
Longfield Invest,https://www.crunchbase.com/organization/longfield-invest,"Family Investment Office, Venture Capital",2,,"Langenfeld, Rheinland-Pfalz, Germany","Early Stage Venture, Seed",As a family-owned investment firm,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2019-01-01,year,https://www.longfield-invest.de,https://www.linkedin.com/company/longfield-invest-gmbh,2,1,
Vantage Value,https://www.crunchbase.com/organization/vantage-value,Venture Capital,2,,"Eching, Bayern, Germany","Early Stage Venture, Seed","Vantage Value are an experienced, highly motivated team of economically thinking and acting people.","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://vantage-value.de,,2,,
NowHatch Ventures,https://www.crunchbase.com/organization/nowhatch-ventures,"Angel Group, Venture Capital",2,,"Neu Isenburg, Hessen, Germany","Early Stage Venture, Seed","NowHatch Ventures is an early stage capital investor focused on innovative business models in marketplaces, consumers, SaaS & new areas.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2022-01-01,year,https://nowhatch.vc/,https://www.linkedin.com/company/nowhatch-ventures-gmbh/,2,,
Excubate Corporate Startups,https://www.crunchbase.com/organization/excubate,"Incubator, Venture Capital",2,,"Köln, Nordrhein-Westfalen, Germany","Convertible Note, Early Stage Venture, Seed",Excubate drives Digital Transformation & innovates Corporate Business Models – From Strategy to Implementation,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2015-01-01,year,https://www.excubate.de/,https://www.linkedin.com/company/excubate-corporate-startups/,2,,
CRC Ventures,https://www.crunchbase.com/organization/crc-ventures,Venture Capital,2,,"Freiburg, Baden-Wurttemberg, Germany","Early Stage Venture, Seed",CRC ventures is the investment arm of CRC which is an engineering planning office.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://crc-ventures.de/,https://www.linkedin.com/showcase/crc-ventures/,2,,
CVM Capital,https://www.crunchbase.com/organization/cvm-capital,Venture Capital,2,1,"Dortmund, Nordrhein-Westfalen, Germany",,CVM Capital is a management consultancy which has focused its activities to the requirements of small and medium-sized enterprises.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2002-01-01,year,http://www.cvm-gmbh.de,https://www.linkedin.com/company/cvm-capital-value-management-gmbh,1,1,
Blockarm Capital,https://www.crunchbase.com/organization/blockarm-capital,"Micro VC, Venture Capital",2,,"Hamburg, Hamburg, Germany","Early Stage Venture, Seed",Blockarm is an investment fund focused on blockchain technologies and crypto assets.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2021-08-31,day,https://www.blockarm.capital/,https://www.linkedin.com/company/blockarm-capital,1,,
HUBBLR Ventures,https://www.crunchbase.com/organization/hubblr-ventures,"Private Equity Firm, Venture Capital",2,,"Münster, Nordrhein-Westfalen, Germany","Early Stage Venture, Private Equity, Seed",HUBBLR Ventures is an investment firm invest in visionaries to build products people love.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2022-01-01,year,https://hubblr.ventures,https://www.linkedin.com/company/hubblr-ventures,2,,
Vineta Ventures,https://www.crunchbase.com/organization/vineta-ventures,Venture Capital,2,,"Hamburg, Hamburg, Germany",Seed,Vineta Ventures is a Venture capital firm.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,2,,
Sächsische Beteiligungsgesellschaft,https://www.crunchbase.com/organization/schsische-beteiligungsgesellschaft,Venture Capital,2,,"Dresden, Sachsen, Germany",Late Stage Venture,SÃ¤chsische Beteiligungsgesellschaft was founded in 1997,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1997-01-01,year,http://www.sbg.sachsen.de,https://www.linkedin.com/company/sächsische-aufbaubank---förderbank--,2,1,
Aeronaut Invest,https://www.crunchbase.com/organization/aeronaut-invest,Venture Capital,2,,"Dreieich, Hessen, Germany","Early Stage Venture, Seed",Aeronaut Invest is an investment firm that provides early stage funding.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2014-01-01,year,http://www.aeronaut-invest.com/,https://www.linkedin.com/company/aeronaut-invest/,2,,
Invisible Hand Ventures,https://www.crunchbase.com/organization/invisible-hand-ventures-f21d,Venture Capital,2,,"Berlin, Berlin, Germany",Early Stage Venture,The world is a beautiful and miraculous place. We invest in positive business in order to make it stay that way.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2010-01-01,year,https://www.i-hand.de/,https://www.linkedin.com/company/invisiblehandventures,1,,
Ventura Investment,https://www.crunchbase.com/organization/ventura-investment,Venture Capital,2,,"Dresden, Sachsen, Germany","Early Stage Venture, Seed","Ventura Investment is a company that holds stakes in young, technology-oriented companies as well as in management companies.","European Union (EU), Europe, Middle East, and Africa (EMEA)",1995-01-01,year,https://www.ventura-investment.de/,https://www.linkedin.com/company/ventura-investment-gmbh/,1,1,
A-Round Capital,https://www.crunchbase.com/organization/a-round-capital,Venture Capital,2,,"Grünwald, Bayern, Germany",,A-Round Capital,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,2,,
LIOS Ventures,https://www.crunchbase.com/organization/lios-ventures,"Private Equity Firm, Venture Capital",2,,"Munich, Bayern, Germany",Late Stage Venture,LIOS Ventures is a venture capital and private equity firm.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2020-01-01,year,https://lios.vc/,https://www.linkedin.com/company/lios-ventures/,1,,
P3A Ventures,https://www.crunchbase.com/organization/p3a-ventures,Venture Capital,2,,"Burgwedel, Schleswig-Holstein, Germany",Seed,"investment firm consisting of Jannes Fischer, Marc Stilke, Christian Gaiser and Jan Sprengnetter","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://p3a-holding.com/,https://www.linkedin.com/company/p3agroup/,2,,
Marondo Capital,https://www.crunchbase.com/organization/marondo-capital,"Private Equity Firm, Venture Capital",2,,"Munich, Bayern, Germany","Late Stage Venture, Private Equity",Marondo Capital is an investment firm Providing Equity To Exceptional Growth Companies.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2016-01-01,year,https://www.marondo.com/,https://www.linkedin.com/company/marondo-capital-gmbh/,2,1,
Kompass Digital,https://www.crunchbase.com/organization/kompass-ventures,Venture Capital,2,1,"Berlin, Berlin, Germany",Early Stage Venture,"Kompass Digital is the VC  with Investment focus on Financial Services, Digital Health and Smart Home.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2016-02-01,day,https://kompass-digital.com,https://www.linkedin.com/company/10886444,2,,
Global Chance Fund,https://www.crunchbase.com/organization/global-chance-fund,Venture Capital,2,,"Landshut, Bayern, Germany","Early Stage Venture, Late Stage Venture",The Global Fund chance in promising innovative enterprises - and get the chance of above-average returns at above-average risk.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2003-01-01,year,http://www.global-chance-fund.de/,,1,,
Cohors Fortuna Capital,https://www.crunchbase.com/organization/cohors-fortuna-capital,Venture Capital,2,,"Cologne, Nordrhein-Westfalen, Germany","Early Stage Venture, Late Stage Venture",Cohors Fortuna Capital (CFC) is an investment firm that invests in early-stage start-ups.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://en.cohors-fortuna-capital.com/,https://www.linkedin.com/company/cohors-fortuna-capital/,2,,
Upbeat Ventures,https://www.crunchbase.com/organization/upbeat-ventures,Venture Capital,2,,"Munich, Bayern, Germany",Early Stage Venture,Upbeat Ventures is an investment firm that invests in technology companies.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,1,,
4Tree Capital,https://www.crunchbase.com/organization/4tree-capital,Venture Capital,2,,"Großhansdorf, Schleswig-Holstein, Germany",,4Tree Capital invests in classic sectors and topics as well as in innovative ideas.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2022-01-01,year,https://www.4treecapital.com/,https://www.linkedin.com/company/4treecapital/,2,,
Friends and Family GmbH,https://www.crunchbase.com/organization/friends-and-family-gmbh,Venture Capital,2,1,"Hamburg, Hamburg, Germany",Seed,"Friends and Family is a seed investor for startups within payments, risk management, credit scoring, and fraud detection industry.","European Union (EU), Europe, Middle East, and Africa (EMEA)",2018-09-18,day,https://faf.biz,,2,,
EWOR post-idea Fellowship,https://www.crunchbase.com/organization/ewor-post-idea-fellowship,Venture Capital,2,,"Bamberg, Bayern, Germany",Seed,The EWOR programmes are a blend of a master’s degree and acceleration programme,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://ewor.io,https://www.linkedin.com/company/ewor/,2,,
Pepper Ventures,https://www.crunchbase.com/organization/pepper-ventures,Venture Capital,2,,"Berlin, Berlin, Germany",Early Stage Venture,Pepper Ventures operates as a web3 investment and acceleration firm.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/company/pepper-ventures-vc/about/,2,,
32nd Floor,https://www.crunchbase.com/organization/32nd-floor,"Accelerator, Venture Capital",2,,"Berlin, Berlin, Germany","Early Stage Venture, Venture",32nd Floor helps startups grow and support them through our selective acceleration program.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2015-01-01,year,https://www.32ndfloor.com/,https://www.linkedin.com/company/32ndfloorthinklab/,2,,
Milestone Venture Capital,https://www.crunchbase.com/organization/milestone-venture-capital,"Private Equity Firm, Venture Capital",2,1,"Hösbach, Bayern, Germany",Seed,Milestone Capital Advisors is a privately held alternative investment advisory firm in India.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2010-01-01,year,https://www.milestone-vc.com,https://www.linkedin.com/company/milestone-venture-capital-gmbh/,2,,1
Integra,https://www.crunchbase.com/organization/integra-98dc,Venture Capital,2,1,"Hutthurm, Bayern, Germany","Early Stage Venture, Seed","Integra advises and finances start-up businesses as they create, grow, and expand.","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://integra-partner.com,,2,1,
Quest Solutions,https://www.crunchbase.com/organization/quest-solutions,Venture Capital,2,,"Essen, Nordrhein-Westfalen, Germany","Early Stage Venture, Seed",Quest Solutions is a specialist advisor to the healthcare industry.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,http://www.quesol.de/quest-solutions.htm,,1,1,
Venture Creator,https://www.crunchbase.com/organization/venture-creator,Venture Capital,2,,"Bonn, Nordrhein-Westfalen, Germany","Early Stage Venture, Seed",Venture Creator is a deep-tech startup studio.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",2020-01-01,year,https://www.venture-creator.de/,https://www.linkedin.com/company/venture-creator/,2,1,
BANK IM BISTUM ESSEN eG,https://www.crunchbase.com/organization/bank-im-bistum-essen-eg,Venture Capital,2,,"Essen, Nordrhein-Westfalen, Germany",Venture,BIB is a cooperative bank with an ethical foundation & socio-ecological orientation.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1966-01-01,year,https://www.bibessen.de/,https://www.linkedin.com/company/bank-im-bistum-essen-eg,2,1,
MBMV,https://www.crunchbase.com/organization/mbmv,Venture Capital,2,,"Schwerin, Mecklenburg-Vorpommern, Germany",,MBMV supports regional companies in the form of open and silent investments in financing their business projects.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://www.mbg-mv.de,https://www.linkedin.com/company/mittelst-ndische-beteiligungsgesellschaft-mecklenburg-vorpommern-mbh,2,,
